,Churn,Tenure,MonthlyCharge
8041,No,53.62757,267.6647
8042,No,68.36641,92.48802
8043,No,66.57411,119.9897
8044,No,65.9999,112.4844
8045,No,62.08636,210.1051
8046,No,70.99802,172.4871
8047,No,66.49538,179.9794
8048,No,56.53633,114.9838
8049,No,45.69588,159.9642
8050,No,67.56344,255.1198
8051,No,65.84526,167.4847
8052,No,68.90677,184.9963
8053,No,66.78392,194.9581
8054,No,66.78484,114.9509
8055,No,67.50379,157.4698
8056,No,60.58684,127.4586
8057,No,44.79567,107.4958
8058,No,66.1916,149.9483
8059,No,62.4919,139.965
8060,No,58.52641,129.9483
8061,No,57.7475,179.9476
8062,No,58.94262,127.4601
8063,No,64.51973,275.1336
8064,Yes,40.82315,197.6288
8065,Yes,52.15024,200.1465
8066,No,60.49154,190.127
8067,No,67.98943,240.1149
8068,No,53.32394,114.9509
8069,No,71.09348,129.9483
8070,No,60.24235,182.4676
8071,Yes,50.69374,232.624
8072,No,63.36271,187.6094
8073,No,47.3962,214.9525
8074,No,66.64396,107.4806
8075,No,60.57969,159.983
8076,No,55.97831,182.4762
8077,No,70.68617,147.4783
8078,No,58.73351,149.9378
8079,No,71.51635,172.4567
8080,No,48.77002,169.9671
8081,No,68.34459,210.127
8082,Yes,61.27787,232.6228
8083,No,65.63224,164.967
8084,No,63.08151,112.4551
8085,Yes,42.01957,152.4798
8086,No,65.68687,169.9741
8087,No,60.14219,165.0182
8088,No,47.94936,179.9794
8089,No,68.22138,152.5022
8090,No,39.97152,137.4392
8091,No,64.87596,240.1149
8092,No,50.53589,172.4733
8093,No,60.95525,149.9741
8094,No,67.21909,265.1283
8095,No,48.87162,152.4884
8096,No,70.28113,127.4958
8097,No,47.16189,172.4624
8098,No,65.2185,129.9483
8099,No,39.70805,187.4811
8100,No,66.33852,204.9634
8101,No,58.2471,247.6647
8102,No,68.4249,117.4392
8103,No,61.16472,129.9621
8104,No,59.9106,159.9476
8105,No,55.24136,117.472
8106,No,67.69161,194.9882
8107,No,59.0652,147.4783
8108,No,62.58001,182.4538
8109,No,69.0717,162.5299
8110,No,68.55021,137.4616
8111,No,69.06918,175.1331
8112,No,53.89174,159.9349
8113,No,60.1541,124.9643
8114,No,53.79108,112.4551
8115,No,57.16367,265.1283
8116,No,63.71108,242.6326
8117,No,64.62702,162.4538
8118,No,50.02645,240.1149
8119,No,58.08952,137.4392
8120,No,70.67844,245.1457
8121,No,69.6864,149.9483
8122,No,70.74838,117.4835
8123,No,64.07652,230.1051
8124,No,41.6814,187.6094
8125,No,68.51142,204.961
8126,No,61.60969,187.6422
8127,No,55.39854,242.6143
8128,No,71.77654,240.1149
8129,No,71.88568,149.9621
8130,No,71.44783,172.5104
8131,No,67.99043,207.4811
8132,No,63.25754,149.9621
8133,No,49.39534,165.0182
8134,No,55.63139,149.9483
8135,No,71.12548,159.983
8136,No,63.48369,152.4798
8137,No,65.13371,129.9483
8138,No,71.48941,137.4684
8139,No,44.03142,242.6106
8140,No,60.77973,200.1185
8141,No,60.06981,152.4555
8142,No,65.61856,169.9447
8143,No,65.25094,212.6415
8144,No,53.19577,182.49
8145,No,54.55457,162.4713
8146,No,69.66502,92.45514
8147,No,43.51853,79.97886
8148,No,69.60418,134.9509
8149,No,70.66353,230.1051
8150,No,55.31399,242.6143
8151,No,59.8036,172.4555
8152,No,44.59709,137.4392
8153,No,63.30112,162.4608
8154,No,65.66053,202.6362
8155,No,69.59174,204.9496
8156,Yes,56.82842,267.6427
8157,No,65.79102,142.4993
8158,No,64.82387,212.6415
8159,No,64.64639,257.6549
8160,No,57.66137,182.4608
8161,No,65.2908,149.9776
8162,No,61.06693,162.4538
8163,No,57.43476,210.127
8164,No,70.87198,127.4738
8165,No,70.38624,187.6094
8166,No,56.19179,147.4601
8167,No,46.12924,182.4653
8168,No,68.79253,162.447
8169,No,56.36817,182.4538
8170,No,69.61652,167.4564
8171,No,40.73541,152.4441
8172,No,60.97847,219.9902
8173,No,56.97428,149.9913
8174,Yes,69.70038,242.6281
8175,No,43.18342,117.4858
8176,No,45.72582,127.4586
8177,No,59.52332,92.45514
8178,No,63.89833,159.9794
8179,No,64.49464,172.4705
8180,No,63.60495,204.9634
8181,No,71.023,162.4653
8182,No,56.03541,149.9915
8183,No,64.11367,200.1465
8184,No,67.63205,202.65
8185,No,70.03794,137.4872
8186,No,55.09556,127.4586
8187,No,39.27244,172.4567
8188,No,43.99275,140.0013
8189,No,69.25731,149.9483
8190,No,67.27889,232.6707
8191,No,56.56411,127.4958
8192,No,69.40052,164.9715
8193,No,55.72308,107.482
8194,No,64.79115,152.5104
8195,No,66.7439,194.9699
8196,No,60.81814,245.132
8197,No,68.03889,144.9607
8198,No,62.71338,169.9378
8199,No,52.11755,252.6378
8200,No,49.67473,169.9741
8201,No,56.78051,134.9509
8202,No,44.97817,149.9447
8203,No,57.04063,177.4945
8204,Yes,55.15311,222.6326
8205,No,64.44587,184.967
8206,No,68.69369,210.1518
8207,No,42.32324,144.9607
8208,No,61.0537,94.97283
8209,No,41.93978,245.1457
8210,No,57.692,152.4798
8211,No,60.78096,210.127
8212,No,57.6786,124.9607
8213,No,63.99474,92.45514
8214,No,67.68938,232.6707
8215,No,63.79124,220.1323
8216,No,44.40526,114.9976
8217,No,69.66186,235.1372
8218,No,56.07932,152.4579
8219,No,68.6654,217.484
8220,No,56.79773,142.4827
8221,Yes,55.04679,235.1555
8222,No,55.44991,194.9744
8223,No,60.7968,255.1417
8224,No,50.31252,184.9715
8225,No,66.12623,129.9598
8226,No,43.50453,147.4738
8227,No,52.86954,194.9992
8228,No,71.70793,137.4872
8229,No,57.72738,149.9741
8230,No,61.28236,220.1185
8231,No,51.87037,225.132
8232,No,46.2718,169.9378
8233,No,51.22665,129.9598
8234,No,58.85409,162.447
8235,No,47.37824,149.9621
8236,No,69.54041,225.132
8237,No,44.72241,175.0062
8238,No,68.54712,127.4421
8239,No,57.06365,195.0062
8240,No,50.14744,192.4567
8241,No,55.29606,159.9349
8242,No,56.3981,159.9349
8243,Yes,69.13685,287.6427
8244,No,70.89738,275.1336
8245,No,45.93241,232.6378
8246,No,70.14712,182.4676
8247,No,45.92276,137.4872
8248,No,62.84168,220.1615
8249,No,69.68937,157.4836
8250,No,63.64621,169.9378
8251,No,70.4936,204.9496
8252,No,48.56433,194.9525
8253,No,58.06194,139.9349
8254,No,63.86146,167.4564
8255,No,60.97619,210.127
8256,No,52.87464,182.447
8257,No,61.4943,242.6281
8258,No,58.15583,245.1283
8259,No,52.39253,112.4551
8260,No,63.5224,169.9671
8261,No,60.1501,140.0013
8262,No,54.97976,119.9568
8263,No,63.28052,229.9931
8264,No,63.01044,217.4725
8265,No,48.9954,230.1051
8266,No,58.28008,265.1283
8267,No,54.68337,245.1457
8268,No,69.56109,182.4833
8269,No,52.64455,139.9568
8270,No,54.87839,167.4847
8271,No,69.7211,174.9699
8272,No,55.15571,152.4907
8273,No,52.95508,235.1884
8274,No,57.92383,124.9935
8275,No,71.15596,139.965
8276,No,39.27289,179.9476
8277,No,71.67868,222.6143
8278,No,59.28333,174.9755
8279,No,69.70982,167.4564
8280,No,67.92804,267.6647
8281,No,56.7613,107.4958
8282,No,52.58546,240.1149
8283,No,61.85982,252.6378
8284,No,54.36032,132.5127
8285,Yes,65.19187,220.1149
8286,No,71.44569,104.9923
8287,No,71.50838,149.9621
8288,No,69.9386,114.9728
8289,No,68.47117,147.4783
8290,No,57.81039,230.1344
8291,No,48.59906,204.961
8292,No,70.00545,117.4835
8293,No,64.37488,177.6508
8294,No,55.71809,184.961
8295,No,54.73234,174.9768
8296,No,67.83633,114.9728
8297,No,61.91553,192.4705
8298,No,67.35636,137.4392
8299,No,57.527,92.45514
8300,No,61.75393,245.1283
8301,No,71.92785,182.4608
8302,No,69.16679,114.9509
8303,No,65.22821,210.1563
8304,No,52.1213,157.4698
8305,No,69.22914,252.624
8306,No,66.29517,134.9509
8307,No,55.67421,167.4564
8308,No,67.23058,187.6094
8309,No,64.46474,150.0208
8310,No,46.84844,220.1149
8311,Yes,62.08563,265.1283
8312,No,52.59645,210.127
8313,No,56.79639,117.4392
8314,No,60.70855,149.9483
8315,No,63.96787,162.5007
8316,No,54.59144,165.0182
8317,No,44.21572,262.6106
8318,No,37.05135,184.9939
8319,No,66.44706,169.9378
8320,No,64.52797,245.1457
8321,No,45.62851,175.1331
8322,No,66.16108,210.127
8323,No,43.91274,192.4705
8324,No,61.69408,204.961
8325,No,67.02374,127.4783
8326,Yes,44.24001,172.4404
8327,No,56.67924,204.9634
8328,No,58.59644,139.9568
8329,No,53.47075,92.5018
8330,No,55.83128,207.6386
8331,No,71.31142,124.9643
8332,No,49.59222,117.4872
8333,Yes,40.21109,210.138
8334,No,63.3194,164.9715
8335,No,47.86746,242.6326
8336,No,60.45695,222.6281
8337,No,66.02069,124.9607
8338,No,66.13718,157.4836
8339,No,65.13745,184.9647
8340,No,71.68832,182.4538
8341,No,40.78534,157.4698
8342,No,70.77468,169.9378
8343,No,65.93469,117.472
8344,No,57.26943,169.9671
8345,No,63.71082,117.4686
8346,No,67.49463,245.175
8347,No,43.04477,134.9509
8348,No,42.25122,207.4974
8349,No,65.47514,127.482
8350,No,44.57297,92.48802
8351,No,65.52159,129.9483
8352,No,52.53037,169.9447
8353,No,48.03223,182.4433
8354,No,71.53791,162.4538
8355,No,51.41852,194.9882
8356,No,58.4866,240.1149
8357,Yes,48.49789,217.4725
8358,No,59.49864,139.9678
8359,No,60.08382,179.9794
8360,No,50.94315,162.4676
8361,No,54.50263,162.4526
8362,No,45.22174,204.961
8363,No,67.88471,124.9607
8364,No,63.59872,117.472
8365,No,69.75643,167.4564
8366,No,43.46156,182.4833
8367,No,54.63591,192.4885
8368,No,50.3835,164.9785
8369,No,45.88967,104.9643
8370,No,66.2073,220.1615
8371,No,57.4079,210.1051
8372,No,55.42229,169.9378
8373,No,40.96005,155.0084
8374,No,59.48183,162.447
8375,No,69.53236,144.9607
8376,Yes,39.22782,202.65
8377,Yes,52.56715,240.1149
8378,No,41.75833,192.4705
8379,No,56.64692,157.4836
8380,No,70.01227,114.9509
8381,No,69.24438,140.0049
8382,No,71.32046,137.4686
8383,No,65.24225,124.9607
8384,No,48.50031,194.9581
8385,No,53.15277,220.1185
8386,No,59.35209,117.4392
8387,No,55.22442,94.97283
8388,No,62.72855,104.9781
8389,No,56.43572,79.97886
8390,Yes,61.70044,237.6549
8391,No,69.38376,152.4555
8392,No,45.91919,169.9378
8393,No,70.99616,114.9658
8394,No,38.92029,184.9785
8395,No,63.88028,207.4673
8396,No,68.00942,235.1372
8397,No,63.04815,200.1465
8398,No,64.33856,172.4848
8399,No,62.23314,149.9447
8400,No,59.14986,169.9671
8401,No,71.7825,147.4783
8402,No,43.93445,159.965
8403,No,68.97498,159.9642
8404,No,43.69919,127.4421
8405,No,50.76631,162.5005
8406,No,36.98095,220.1323
8407,No,54.8376,162.4937
8408,No,64.08859,149.989
8409,No,45.96907,124.9935
8410,No,48.04306,222.65
8411,No,60.16674,220.1185
8412,No,64.15463,137.4836
8413,No,41.72598,137.4698
8414,No,53.86603,242.6326
8415,No,63.96033,162.4689
8416,No,58.34548,154.9919
8417,No,59.46147,192.4705
8418,No,70.59181,164.9853
8419,No,55.62538,79.97886
8420,No,54.06613,242.6326
8421,No,60.98195,182.4433
8422,No,51.53345,220.1185
8423,No,64.48611,172.4742
8424,No,65.63056,132.4798
8425,No,51.53674,172.4705
8426,Yes,48.76309,129.9926
8427,No,71.02583,220.1149
8428,No,47.52483,117.4858
8429,No,68.03642,117.4392
8430,No,63.37764,262.6106
8431,No,69.36684,165.0113
8432,No,64.91577,187.656
8433,No,60.74742,157.4698
8434,No,65.25348,137.4686
8435,No,60.80126,197.484
8436,No,55.75197,235.1417
8437,No,61.23692,182.4608
8438,No,42.93116,190.1737
8439,No,64.76289,242.6281
8440,No,63.70616,182.4653
8441,No,66.74044,112.4844
8442,Yes,43.69814,235.1555
8443,No,55.89461,192.4885
8444,No,61.2082,184.9496
8445,No,67.75127,124.9935
8446,No,67.11199,159.965
8447,No,55.18746,147.4564
8448,No,71.97435,164.9785
8449,No,41.67396,287.6427
8450,No,68.55339,139.9349
8451,No,61.13096,149.9845
8452,No,68.41538,117.4392
8453,No,66.23131,287.6427
8454,No,59.64391,217.484
8455,No,67.39064,255.1665
8456,No,70.17136,137.4872
8457,Yes,62.99453,245.1457
8458,No,56.26037,242.6326
8459,No,46.66033,104.9781
8460,No,69.06894,184.9785
8461,No,68.45528,240.1149
8462,No,65.05265,235.1372
8463,No,64.48112,149.9447
8464,No,69.45823,119.9897
8465,No,71.24754,139.9979
8466,Yes,62.69829,267.6427
8467,No,38.58318,147.5031
8468,No,62.71436,152.4441
8469,No,70.63479,169.9671
8470,No,60.04717,147.4421
8471,No,52.9247,127.4783
8472,No,69.86605,185.0077
8473,No,53.39442,220.1615
8474,No,61.36647,195.0062
8475,No,71.80608,219.9902
8476,No,50.40492,162.5299
8477,No,67.60425,117.4858
8478,No,60.42738,162.4818
8479,No,71.99132,222.6326
8480,No,52.26662,184.9496
8481,No,63.81393,222.6281
8482,No,50.44094,182.4433
8483,No,37.04844,129.9621
8484,No,60.26349,172.4555
8485,No,66.10035,217.484
8486,No,46.03183,119.9568
8487,No,53.24575,149.9483
8488,No,61.35418,140.0049
8489,No,59.60557,127.4421
8490,No,56.34451,152.4798
8491,No,61.74695,182.4653
8492,No,71.99418,192.4705
8493,No,61.84543,190.1737
8494,No,45.34674,184.9496
8495,No,70.99524,202.4433
8496,No,66.89948,184.961
8497,No,51.58987,194.9699
8498,Yes,43.40615,200.1323
8499,No,53.91114,149.9778
8500,No,44.14809,242.6326
8501,No,49.22149,152.4624
8502,No,52.60487,184.9797
8503,Yes,55.02676,265.1283
8504,No,50.60009,159.965
8505,Yes,48.60336,212.6228
8506,No,66.03662,194.9744
8507,No,68.87713,277.6513
8508,No,60.1745,184.9939
8509,No,64.2498,210.1051
8510,No,54.65479,117.4858
8511,No,70.50947,124.9643
8512,No,67.06183,149.9447
8513,No,43.02146,120.0035
8514,No,49.8063,172.5104
8515,No,65.91489,242.6573
8516,No,63.8887,139.9512
8517,No,69.93109,159.9349
8518,No,68.38161,147.4783
8519,No,62.8566,197.6288
8520,No,56.24647,217.4725
8521,Yes,64.86438,184.9797
8522,No,65.2372,164.9647
8523,Yes,48.70941,207.6094
8524,Yes,55.49261,230.1344
8525,No,62.59584,184.9785
8526,No,68.79248,182.447
8527,No,56.0677,245.147
8528,No,56.75264,147.4738
8529,No,67.00862,149.9845
8530,No,66.85966,127.4586
8531,No,68.70194,147.4601
8532,No,64.9377,149.9447
8533,No,55.55389,207.6094
8534,No,67.25716,179.9476
8535,No,68.11166,207.4754
8536,No,69.64918,152.4441
8537,No,59.56187,137.4684
8538,No,68.6504,235.1591
8539,No,61.3684,220.1185
8540,No,68.34963,172.4567
8541,No,65.90337,169.9447
8542,Yes,45.75297,277.6513
8543,No,70.56361,137.4836
8544,No,57.0815,164.9785
8545,No,60.0122,175.0211
8546,No,71.3386,117.4835
8547,No,61.9146,222.6326
8548,No,67.39326,174.9768
8549,No,65.38821,219.9902
8550,No,52.69236,112.4551
8551,No,68.02064,147.4564
8552,No,44.68507,124.9607
8553,Yes,64.5943,235.1555
8554,No,62.84343,94.97283
8555,No,65.11394,162.4676
8556,No,66.74968,169.9378
8557,No,62.27729,139.9792
8558,No,48.4017,214.9663
8559,No,61.65935,200.1465
8560,No,64.02401,162.4608
8561,No,58.47534,175.0211
8562,No,62.77262,114.9976
8563,Yes,49.11866,152.4624
8564,No,65.44262,172.4441
8565,No,61.09569,252.6378
8566,No,60.55095,162.4713
8567,No,54.0833,92.48802
8568,Yes,43.73697,212.6415
8569,No,65.36252,197.5169
8570,No,38.84886,117.4872
8571,No,36.19603,112.4551
8572,No,61.45615,162.4653
8573,No,48.78507,95.00571
8574,No,59.00593,214.9525
8575,No,71.6524,214.9525
8576,No,41.09672,172.4742
8577,No,70.68543,152.466
8578,No,66.82313,137.4978
8579,No,59.30543,137.4684
8580,No,62.59775,92.45514
8581,No,62.27601,147.4601
8582,No,65.06621,184.9785
8583,No,64.34133,104.9923
8584,No,52.30473,242.6326
8585,No,48.73343,174.9744
8586,No,67.20217,174.991
8587,No,71.59338,207.6094
8588,No,70.90919,252.6378
8589,No,48.28595,184.9785
8590,No,45.51779,114.9509
8591,No,70.14609,167.4564
8592,No,71.2039,245.175
8593,No,56.70254,275.1336
8594,No,67.10152,252.6378
8595,No,65.12634,187.656
8596,No,58.85834,252.624
8597,No,63.82538,144.9607
8598,No,55.65515,134.9801
8599,No,65.34077,202.4433
8600,No,71.11137,162.4608
8601,No,59.16197,182.4608
8602,No,42.76683,104.9643
8603,No,71.74385,192.4404
8604,No,67.11925,159.965
8605,No,68.52272,159.9512
8606,No,49.98309,114.9658
8607,No,70.40991,172.5034
8608,No,68.50985,147.4893
8609,No,70.45931,159.965
8610,Yes,57.54686,162.4538
8611,No,70.83727,104.9629
8612,No,64.68179,172.4555
8613,No,52.25168,159.9349
8614,No,41.36314,255.1417
8615,No,57.42888,220.1149
8616,No,67.87061,102.4746
8617,No,57.3396,207.4754
8618,No,48.71074,182.4608
8619,No,65.19543,127.4601
8620,No,63.47229,137.4698
8621,No,64.25691,179.9476
8622,No,61.21945,127.4601
8623,No,61.0763,174.9919
8624,Yes,55.51616,245.147
8625,No,55.40614,230.1051
8626,No,61.24745,169.9741
8627,No,62.68234,197.484
8628,No,59.33067,169.9741
8629,No,65.89761,114.9728
8630,No,64.85756,162.4608
8631,No,62.78671,182.4608
8632,No,46.65167,184.9939
8633,No,64.95453,207.4811
8634,No,70.9092,139.9568
8635,No,59.59893,182.447
8636,No,53.49096,172.4705
8637,No,71.3757,169.9741
8638,No,49.26867,144.9607
8639,No,52.27228,237.6549
8640,No,71.53607,127.4738
8641,No,47.62011,162.4713
8642,No,58.65575,220.1323
8643,No,50.95377,255.1665
8644,Yes,41.88419,242.6326
8645,No,62.80581,137.4686
8646,No,43.50607,230.1051
8647,No,47.29134,214.9663
8648,No,70.89862,214.9663
8649,No,55.88646,172.4579
8650,No,57.51975,252.6378
8651,No,69.4702,235.1591
8652,No,71.8434,162.4937
8653,No,67.5746,207.4673
8654,Yes,45.39565,245.1283
8655,No,48.45122,92.45514
8656,No,63.57829,187.4673
8657,No,71.84893,177.4876
8658,No,71.63571,144.9889
8659,No,61.63116,252.624
8660,No,56.21975,162.5299
8661,No,46.63416,182.4608
8662,No,45.48614,117.4858
8663,No,65.351,159.9642
8664,No,69.67964,187.6094
8665,No,54.42917,157.4836
8666,No,67.91936,149.9845
8667,No,68.43831,172.4555
8668,No,69.22974,240.1149
8669,No,66.90749,245.147
8670,No,47.428,164.967
8671,No,70.03095,104.9781
8672,No,71.33938,220.1323
8673,No,39.35678,194.9882
8674,No,51.39701,210.1051
8675,No,60.47246,172.4555
8676,No,49.11678,204.9634
8677,No,49.91708,155.0084
8678,No,43.49892,164.9715
8679,No,60.41609,230.1051
8680,No,67.73415,255.1336
8681,No,57.35881,159.9656
8682,No,51.72997,172.4742
8683,No,66.07094,127.482
8684,No,71.31658,235.1417
8685,No,67.78527,204.9634
8686,No,59.1268,219.9902
8687,No,49.71999,139.9678
8688,No,66.27257,194.9699
8689,Yes,56.78578,232.6378
8690,No,66.54637,152.4555
8691,No,70.61755,159.9794
8692,No,51.98225,182.4608
8693,No,68.18047,182.4676
8694,No,55.8392,144.9889
8695,No,50.77278,137.4978
8696,No,61.8783,127.4421
8697,No,55.92296,124.9643
8698,No,70.22382,117.4872
8699,No,37.10779,134.9509
8700,No,71.85451,169.9447
8701,No,71.40033,125.0073
8702,No,48.14443,139.9512
8703,No,69.80263,112.4551
8704,No,62.90882,245.1457
8705,No,52.38257,192.4705
8706,No,55.49451,217.484
8707,No,57.65949,177.4945
8708,No,70.50313,172.4567
8709,No,63.56932,222.65
8710,No,48.20556,117.472
8711,No,50.69797,220.1478
8712,No,66.00509,222.6143
8713,No,58.46541,149.989
8714,No,71.9039,222.6281
8715,No,69.35321,152.4624
8716,No,44.14411,214.9663
8717,No,50.72837,219.9902
8718,No,66.19707,172.4624
8719,No,46.94667,210.127
8720,No,62.50486,182.4653
8721,No,67.69816,117.472
8722,No,59.94097,124.9781
8723,No,63.45694,172.4567
8724,No,62.83864,129.9763
8725,No,54.07581,172.5104
8726,No,70.33975,162.4676
8727,No,61.70273,137.4836
8728,No,55.74501,177.4876
8729,No,71.12475,179.9794
8730,No,66.96136,245.1283
8731,No,71.99373,222.6143
8732,No,60.98321,132.4798
8733,No,60.50817,174.9618
8734,No,59.53457,152.4884
8735,No,71.12849,114.9838
8736,No,67.78399,230.1051
8737,No,60.77384,147.4738
8738,No,64.38287,152.509
8739,No,62.86571,267.6427
8740,No,51.60705,159.9349
8741,No,62.4542,257.6549
8742,No,60.21411,159.965
8743,No,47.1766,139.9512
8744,No,64.5472,257.6549
8745,No,51.92063,162.4689
8746,No,54.09544,242.6435
8747,No,56.19138,184.9496
8748,No,57.98413,174.9768
8749,No,62.60438,147.4564
8750,No,42.04904,147.4564
8751,Yes,62.71718,242.6281
8752,No,47.4649,129.9483
8753,Yes,63.38783,257.6513
8754,No,56.15392,124.9643
8755,No,62.13428,267.6427
8756,No,63.90796,152.4624
8757,No,62.75391,127.4887
8758,No,64.25291,137.4836
8759,No,69.22651,142.4713
8760,Yes,36.28161,275.1198
8761,No,46.38454,112.4844
8762,No,62.53352,172.4624
8763,No,38.29305,204.9634
8764,No,50.62244,220.1323
8765,No,64.88052,149.9928
8766,No,45.66396,147.4783
8767,No,69.59341,117.4392
8768,No,62.1578,149.9621
8769,No,71.13694,197.4945
8770,No,64.14083,144.9607
8771,No,69.657,257.6513
8772,No,41.23951,112.4844
8773,No,49.20691,139.9568
8774,No,56.37573,225.1457
8775,No,39.42138,127.4601
8776,No,66.31761,142.4689
8777,No,62.52045,222.65
8778,No,71.40954,134.9509
8779,No,58.96403,172.4567
8780,No,60.72007,192.4885
8781,No,61.46188,137.4836
8782,No,55.09485,142.4689
8783,No,40.53237,134.9509
8784,No,71.26615,112.4551
8785,No,51.36891,144.9607
