,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
6694,59.41977,172.4567,-0.0039148601514128675,0.9414031294330911,False
8541,65.90337,169.9447,-0.06241087801424017,1.186594092783117,False
9443,52.78874,207.6094,0.8146731044690521,0.690636790716495,False
1007,2.049006759,104.962874,-1.5756187022400108,-1.2281928831505113,False
3576,12.95912,79.97886,-2.1574122250223065,-0.8156040164994744,False
2113,10.99952,220.1478,1.1066502025467884,-0.8897104098273648,True
352,10.9750814,192.456745,0.4618188140433919,-0.8906346068594035,False
8136,63.48369,152.4798,-0.4691095652644362,1.0950888071086784,False
7067,65.82346,197.4725,0.5786188514938555,1.1835721281521556,False
5867,65.67374,210.1051,0.8727895502414478,1.1779101516217148,True
1347,3.135848347,127.488728,-1.0510674450905524,-1.1870916838213437,True
1454,10.11687657,139.934918,-0.7612376072863553,-0.9230894265613199,False
8376,39.22782,202.65,0.6991853851263351,0.177802094141655,True
5392,62.27986,172.5034,-0.002827374469011085,1.0495634450552418,False
1664,6.5443199,242.628057,1.6301396591681854,-1.0581931670048792,False
9890,60.5753,149.9928,-0.5270234173443935,0.985101925453798,False
8438,42.93116,190.1737,0.40865438685324884,0.3178516811323213,False
7674,65.13005,210.1051,0.8727895502414478,1.1573493713663359,False
8932,63.6336,255.1372,1.921435460273544,1.1007579688885234,False
5449,66.47606,225.1457,1.2230344571951264,1.2082515690001767,False
8528,56.75264,147.4738,-0.585682441626424,0.8405400018373489,False
3953,4.538742,142.4689,-0.702229702693966,-1.1340383112726504,True
850,11.38490458,240.114868,1.5716159535007246,-0.875136281807369,True
1284,4.837990763,162.468917,-0.23649668052483772,-1.1227215902409282,False
8310,46.84844,220.1149,1.105884072376531,0.46599185895201856,False
1415,3.688657724,159.951231,-0.295125106173321,-1.1661860351546218,False
6563,61.24602,210.127,0.8732995274672427,1.0104666121923584,False
2919,3.109148,194.9699,0.5203417279653875,-1.1881014135706665,False
2948,8.681614,245.1457,1.688767083491522,-0.9773668977499396,False
6099,54.60066,137.4616,-0.8188328516766628,0.7591583544022836,False
7782,49.19922,179.9794,0.17126348124058158,0.5548915462899132,False
8109,69.0717,162.5299,-0.2350765918873662,1.3064111519648662,False
6790,69.14141,232.624,1.397178872156743,1.3090473821541326,False
3173,13.262,222.6654,1.165276625544979,-0.8041499726072762,True
5800,59.66274,112.4551,-1.4011499976507038,0.9505915507368662,False
2184,10.46977,159.9349,-0.2955054001493235,-0.9097440196790948,True
7960,45.75966,200.1323,0.6405566334650129,0.4248173544982828,True
2504,22.14611,162.4713,-0.23644118848241427,-0.46817867743058444,False
6892,64.88325,139.9816,-0.7601505407633173,1.148016110561415,False
9086,64.59202,230.1051,1.3385221765378434,1.1370026359089953,False
360,6.10108047,207.638588,0.8153527946638691,-1.074955197795862,False
3731,19.91179,162.4713,-0.23644118848241427,-0.5526741850547794,False
4814,7.888574,147.4783,-0.5855776517855078,-1.0073573724206633,False
5241,48.92152,172.4579,-0.00388691619383548,0.5443897370292708,False
7295,66.19713,124.9935,-1.1091728995729675,1.1977032447039178,False
8313,56.79639,117.4392,-1.2850870985145104,0.8421945000554012,False
810,8.294910436,182.460772,0.2290462761594984,-0.9919909059225671,True
9881,49.27373,149.9483,-0.528059672437903,0.5577092985693893,False
471,14.68600159,172.44408,-0.004208737438605854,-0.7502983590493657,True
3068,11.91973,200.1323,0.6405566334650129,-0.8549107342791621,True
2676,2.237975,139.9678,-0.7604718962754613,-1.2210466518818721,False
3176,8.915226,162.4833,-0.23616174890663644,-0.9685323688878681,True
7045,63.25058,159.9476,-0.2952096599316254,1.0862732624318747,False
9140,64.20102,265.147,2.1545299824086266,1.1222161489773739,False
5962,69.8304,162.4653,-0.2365809082703032,1.3351029873485516,False
7914,64.33331,159.9942,-0.29412450291235454,1.1272189734177425,False
390,3.045064701,162.482694,-0.2361758606052133,-1.1905248582335788,True
4366,11.07238,164.9853,-0.1778985973569578,-0.8869550557663982,True
4535,18.07558,172.4871,-0.0032069465594426728,-0.6221143261512306,True
8122,70.74838,117.4835,-1.2840555007472638,1.3698183307590115,False
4532,10.65198,232.624,1.397178872156743,-0.9028533655005507,True
7254,66.54966,134.9801,-0.8766186272843883,1.211034907716717,False
7632,51.80639,147.4893,-0.5853214988410449,0.6534871604421262,False
9755,60.48793,197.4876,0.578970479626709,0.98179784524097,False
4508,10.88666,147.4421,-0.5864206278391038,-0.8939784479734079,True
8329,53.47075,92.5018,-1.8657951382646973,0.7164284325380682,False
8934,56.841,200.1465,0.6408873036296837,0.8438815209812826,False
7823,67.25763,149.9483,-0.528059672437903,1.2378082815095048,False
9649,47.56383,214.9525,0.985669166876905,0.4930458356425881,False
1180,30.03608319,202.443347,0.6943731329052333,-0.16980275552578203,False
3345,20.0119,194.9663,0.5202578960926539,-0.5488883149608544,True
3468,1.450971,162.5005,-0.23576121884802215,-1.2508088625241578,True
2300,5.111421,172.4555,-0.003942804108990917,-1.1123812510437145,False
143,5.15825129,139.965008,-0.7605369125500923,-1.1106102651841518,False
3244,6.645392,137.4616,-0.8188328516766628,-1.054370913076998,True
7415,51.58906,177.6508,0.11703823156089237,0.6452683696368853,False
5480,54.13164,182.4433,0.22863941213716593,0.7414213771627208,False
403,3.084376591,210.138,0.8735556804117056,-1.1890381964746468,True
1938,2.24841574,184.963371,0.28732337640133515,-1.2206518133510116,True
166,8.4944392,149.948316,-0.5280592998518016,-0.9844453062771232,False
9195,55.27092,139.9979,-0.7597709686728857,0.7845056452738655,False
4251,18.9981,200.1323,0.6405566334650129,-0.5872272930971146,True
2751,8.27839,169.9447,-0.06241087801424017,-0.9926156609379602,True
9620,59.7267,152.5022,-0.46858794472298476,0.9530103325889033,False
6917,58.45536,172.4871,-0.0032069465594426728,0.904931937970879,False
6200,62.43544,184.9496,0.287002696201499,1.0554470298041463,False
7541,59.22886,127.4601,-1.051734094771833,0.9341834664660429,False
6181,58.52876,184.967,0.2874078835863771,0.9077077132669941,False
2351,2.763224,197.4725,0.5786188514938555,-1.2011832568068153,True
7656,71.52133,192.4705,0.4621391216571267,1.3990490598480059,False
9949,52.62668,277.6375,2.445391650846383,0.6845081511458082,False
1181,13.34966275,172.47417,-0.0035080427023435586,-0.8008348214378005,False
1861,24.02275725,127.481989,-1.0512243736989828,-0.39720931672115184,False
7050,68.6663,194.9768,0.5205024057214598,1.2910800987626174,False
3859,6.072026,117.4392,-1.2850870985145104,-1.0760539536550953,False
179,5.522376826,174.975543,0.05474050812950117,-1.0968400926022244,False
6119,57.54902,255.1336,1.9213516284008105,0.8706567856291765,False
3134,9.389883,245.147,1.688797356112231,-0.9505822166436161,True
7970,69.63521,172.5104,-0.00266436804980723,1.3277214671844004,False
2660,4.245295,147.4421,-0.5864206278391038,-1.1451356264404855,False
5552,58.60767,172.4579,-0.00388691619383548,0.9106918607958284,False
5445,53.77634,124.9781,-1.1095315136952157,0.7279849607770301,False
5933,52.66447,194.9581,0.5200669457158728,0.6859372594351841,False
4304,4.661936,127.4421,-1.0521532541354999,-1.1293794711932281,False
4247,2.011058,162.4653,-0.2365809082703032,-1.2296279952452038,True
569,14.17620441,172.487091,-0.0032071561391246385,-0.7695774110694358,True
4444,9.05217,167.4564,-0.12035500271490646,-0.9633535436542007,False
935,1.740841699,194.958118,0.5200673648752366,-1.2398467926964762,False
918,10.34327947,162.471255,-0.23644223638082346,-0.9145275249701916,False
4482,11.17891,92.45514,-1.8668816924818468,-0.8829263998768186,False
310,9.915959247,114.997564,-1.3419445758515018,-0.930687537484276,False
6732,64.08645,207.6094,0.8146731044690521,1.117883443586694,False
4139,17.21579,179.9476,0.1705229663647702,-0.6546290923889255,False
7498,56.56448,162.4676,-0.23652734901827932,0.8334243359011498,False
8501,49.22149,152.4624,-0.46951475264931425,0.5557337331542798,False
1199,3.811416865,129.948316,-0.9937919261481972,-1.1615436401824133,False
5323,66.61872,149.9915,-0.5270536899651025,1.213646556789601,False
3627,3.048345,144.9607,-0.6442040747836978,-1.190400806831289,False
4408,5.436971,179.9476,0.1705229663647702,-1.1000698934462994,True
4000,1.669639,194.9744,0.5204465178063044,-1.242539472436271,False
2381,7.749595,129.9598,-0.9935245024741779,-1.012613155457159,True
7232,71.38558,237.6549,1.5143315856384698,1.3939153882342779,False
2202,26.74209,245.147,1.688797356112231,-0.2943720323973541,True
4358,22.30566,182.4538,0.22888392176597172,-0.4621449587862362,True
1569,8.699764172,157.483594,-0.35258805921112885,-0.9766805108417945,True
3078,17.2154,152.4742,-0.46923997039979953,-0.6546438410587551,False
5502,68.96904,242.6281,1.6301406604933315,1.3025288482605177,False
8589,48.28595,184.9785,0.2876756798464971,0.5203543214304713,False
6653,64.89527,187.4974,0.3463323754653967,1.1484706721289801,False
343,4.893221514,207.475448,0.8115538136311694,-1.1206329232898156,True
2899,12.23126,169.9671,-0.06188925747278876,-0.8431295724535662,True
6180,62.83833,222.6281,1.1644080341969358,1.0706831620800565,False
4032,5.013991,130.0064,-0.992439345454907,-1.1160657713039392,False
7747,43.45813,184.9496,0.287002696201499,0.3377801594401384,False
8903,51.59283,204.9634,0.7530566780100392,0.6454109401119036,False
3839,12.31648,112.4551,-1.4011499976507038,-0.8399067990103111,False
7011,66.62886,225.1457,1.2230344571951264,1.2140300222051683,False
2823,3.852241,149.989,-0.5271119065433895,-1.1599997896998755,False
6424,64.53,175.1331,0.05840947989957082,1.1346572192350843,False
9553,68.03445,159.9349,-0.2955054001493235,1.2671853627837302,False
4164,8.596278,184.9496,0.287002696201499,-0.9805940579770415,True
5035,71.106,167.4564,-0.12035500271490646,1.3833424828216365,False
2922,2.598272,127.4601,-1.051734094771833,-1.207421263436853,False
9760,60.67808,164.9647,-0.1783783019620431,0.9889887672104019,False
3408,14.17544,149.9776,-0.5273773741403787,-0.7696063188404726,True
9192,60.43193,214.9663,0.9859905223890496,0.9796800875218632,False
2855,1.462471,169.9447,-0.06241087801424017,-1.2503739658496984,True
3786,11.69762,169.9928,-0.06129079104799788,-0.8633102908325698,False
5628,56.20378,112.4844,-1.4004676993531797,0.8197837071639738,False
9746,59.64017,182.4653,0.22915171802609244,0.9497380187418618,False
9663,59.78701,179.9656,0.17094212572843698,0.9552910820181773,False
3681,8.808902,172.4441,-0.004208271705980072,-0.9725532344544096,True
4104,15.15905,159.965,-0.29480447254674735,-0.7324090390174238,False
257,2.416685985,142.500692,-0.7014893741112054,-1.2142883203109265,False
5482,67.31834,114.9728,-1.3425212459893818,1.2401041577796295,False
7911,47.24188,242.6143,1.6298193049811869,0.4808706196128298,False
5924,52.89423,139.965,-0.760537098843143,0.6946261168198626,False
5057,60.56995,127.482,-1.0512241175460384,0.984899603957419,False
9421,71.39698,142.4689,-0.702229702693966,1.3943465031985245,False
9970,61.51366,192.4404,0.46143819405455117,1.0205879814056042,False
6236,65.69406,94.97283,-1.8082531736868381,1.1786785951369336,False
8944,53.48684,179.9794,0.17126348124058158,0.7170369097112901,False
4260,16.53241,114.9658,-1.3426842524085858,-0.6804725436404124,False
5610,58.54353,130.0244,-0.9920201860912402,0.9082662718654084,False
317,14.09942339,220.118516,1.1059682768353654,-0.7724810467441842,True
7526,62.99928,169.9378,-0.06257155577031247,1.0767698246673825,False
7197,47.77726,214.9663,0.9859905223890496,0.5011171397495341,False
9256,62.17986,140.0013,-0.7596917941264154,1.0457817348425509,False
9972,60.00232,144.9889,-0.6435473917806199,0.9634334822771218,False
759,6.248150471,124.964303,-1.1098527993474663,-1.0693934365482405,False
5453,38.28807,169.9671,-0.06188925747278876,0.14226347241789228,False
5409,59.21526,207.4754,0.8115526958728665,0.933669153877117,False
2103,11.07943,127.4421,-1.0521532541354999,-0.8866884451964036,False
1780,10.73057042,287.642733,2.678379822936252,-0.8998813035612141,True
880,5.803901847,129.948316,-0.9937919261481972,-1.086193632131787,False
6957,60.22003,162.5119,-0.23549575125103298,0.9716666435811713,False
6432,71.77038,134.9801,-0.8766186272843883,1.4084674091327125,False
8669,66.90749,245.147,1.688797356112231,1.2245670013707886,False
1652,4.509329959,192.440432,0.4614389392267527,-1.1351505894309084,True
4790,4.546842,162.4538,-0.23684870453042392,-1.1337319927454226,False
2681,5.874949,194.9663,0.5202578960926539,-1.08350683469096,False
5583,63.28283,192.4404,0.46143819405455117,1.0874928639754673,False
4068,13.14021,187.6094,0.3489404781726564,-0.8087557174753125,True
5798,47.91787,119.9568,-1.22646067551632,0.5064346024795988,False
3815,7.232429,207.4754,0.8115526958728665,-1.032170874895724,True
1597,6.605815722,194.976769,0.5205016838358888,-1.055867573223927,False
583,7.931439645,204.963371,0.7530560026977308,-1.0057363179459624,False
3482,15.71625,187.4811,0.34595280337496515,-0.7113373497123102,True
2266,7.667371,235.1591,1.4562128112029427,-1.015722628862442,False
1251,2.163284177,152.479779,-0.4691100542836939,-1.2238712423632059,True
427,10.03363969,142.482694,-0.701908486901609,-0.9262372041530051,False
1707,1.871917709,255.141716,1.9215406227005616,-1.2348898778399187,True
8464,69.45823,119.9897,-1.2256945453460626,1.3210285964499802,False
6337,63.63312,192.4567,0.46181776614498277,1.1007398166795024,False
1624,11.71117991,162.493654,-0.2359206391260033,-0.8627974943312682,True
7004,70.24121,242.6143,1.6298193049811869,1.350638631073307,False
6723,62.20783,140.0013,-0.7596917941264154,1.0468394791890405,False
4105,27.47595,255.1198,1.921030272888666,-0.2666195738305008,True
3942,2.086344,242.6326,1.6302454503342483,-1.2267808968944776,True
6206,56.73689,149.9621,-0.5277383169257583,0.8399443824788502,False
4884,17.58224,197.4876,0.578970479626709,-0.6407710153145197,False
9347,69.1413,127.4958,-1.0509027620338938,1.309043222272899,False
3454,8.977196,245.1283,1.688361896106644,-0.9661888430690636,True
4649,7.965702,190.1737,0.40865438685324884,-1.0044406149678191,False
8191,56.56411,127.4958,-1.0509027620338938,0.8334103435733627,False
3874,11.09994,147.4421,-0.5864206278391038,-0.8859128164317807,False
399,1.665591776,112.455141,-1.4011490428988198,-1.2426925267196094,False
7652,59.84496,139.9678,-0.7604718962754613,0.9574825830864315,False
1179,8.509499576,139.981577,-0.7601510763558376,-0.9838757664998616,False
6876,58.19535,214.9663,0.9859905223890496,0.8950991132468614,False
2670,15.06815,119.9897,-1.2256945453460626,-0.7358466136007599,True
1276,15.97494301,159.979358,-0.29447012309432946,-0.7015543297336229,False
6043,66.69757,242.6326,1.6302454503342483,1.216628435292308,False
2990,9.25677,174.9755,0.05473950680435517,-0.9556161645590352,False
687,9.428767036,232.641455,1.3975853403063434,-0.9491117350830975,True
4801,8.696148,172.4705,-0.003593504639268938,-0.976817263987627,True
1521,1.19808324,114.972827,-1.3425206172503366,-1.260372344770723,False
4305,20.10599,187.6094,0.3489404781726564,-0.5453301038217337,True
7888,62.55541,147.4564,-0.5860876290113021,1.0599839475463115,False
3610,11.18714,192.4885,0.4625582810207935,-0.8826151651263142,True
1088,18.73450543,190.12704,0.4075678326360993,-0.5971956758709033,False
3826,17.78769,149.989,-0.5271119065433895,-0.6330014916825463,False
6035,42.05546,157.4698,-0.3529092750034859,0.28473524479978723,False
4220,1.923729,149.9778,-0.5273727168141155,-1.2329305249568445,False
7264,54.23655,207.4673,0.8113640741592162,0.7453887693468549,False
4094,5.951276,112.4551,-1.4011499976507038,-1.0806203687369196,False
2649,16.93329,179.9476,0.1705229663647702,-0.6653124237397773,False
4471,8.157412,149.9915,-0.5270536899651025,-0.9971906983190694,False
5699,67.40482,117.4858,-1.28400194149524,1.2433745807715644,False
6854,68.16632,159.965,-0.29480447254674735,1.2721723040412054,False
7503,50.7426,207.6386,0.8153530741034448,0.613257705370542,True
1593,16.52190477,152.466002,-0.46943087420331825,-0.6808698209961891,False
7065,71.34241,207.4974,0.8120650017617923,1.3922828239354592,False
9892,66.82584,245.147,1.688797356112231,1.2214792349821266,True
1489,11.32483244,149.937833,-0.5283034136078747,-0.8774080360607309,False
