Population,Area,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
2226,Rural,1,57,79248.45,Not_Married,Male,True,11.64092,13,2,0,False,One year,True,False,Fiber Optic,True,True,False,False,False,False,True,True,False,Auto,52.56715,240.1149,4886.937383
214,Rural,3,41,11388.33,Not_Married,Male,False,10.08809,18,2,1,False,Month-to-month,True,True,Fiber Optic,True,True,False,False,True,False,False,True,False,Auto,41.75833,192.4705,3938.094495
2025,Urban,8,34,103098.0,Not_Married,Female,False,13.63887,10,3,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,True,False,False,False,False,Check,56.64692,157.4836,5092.941424
55652,Urban,2,83,43672.55,Not_Married,Female,False,12.54155,13,0,2,False,Month-to-month,True,False,DSL,True,False,False,True,False,False,False,False,True,Check,70.01227,114.9509,6193.095055
615,Urban,8,67,24088.27,Not_Married,Female,False,9.411341,11,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,True,False,True,True,False,False,True,Check,69.24438,140.0049,6024.530188
294,Rural,0,53,10475.58,Not_Married,Nonbinary,False,5.327354,7,5,1,False,Two Year,True,False,Fiber Optic,True,False,True,True,False,False,False,False,True,Check,71.32046,137.4686,5994.956113
15201,Suburban,3,72,32596.51,Married,Male,False,4.332488,12,1,0,False,Two Year,True,True,DSL,True,True,False,False,False,False,False,False,True,Auto,65.24225,124.9607,5929.34648
43801,Suburban,0,43,12824.19,Not_Married,Female,False,10.21764,11,0,0,True,Month-to-month,False,True,Fiber Optic,False,True,True,True,False,False,True,False,False,Auto,48.50031,194.9581,4429.501145
64,Rural,3,74,18785.9,Not_Married,Male,False,10.74516,10,2,1,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,False,True,True,True,True,Auto,53.15277,220.1185,4873.126502
181,Suburban,1,78,25684.14,Not_Married,Female,False,8.563528,15,1,0,False,Month-to-month,True,False,DSL,True,False,False,False,False,False,True,False,False,Check,59.35209,117.4392,5407.054485
60699,Rural,2,24,64277.43,Not_Married,Female,False,8.619676,10,0,0,False,Month-to-month,False,False,DSL,True,False,True,False,False,False,False,False,True,Check,55.22442,94.97283,5156.063895
10109,Suburban,5,75,85614.86,Not_Married,Female,False,8.434635,13,2,1,False,One year,False,True,DSL,True,False,False,False,True,False,False,False,True,Auto,62.72855,104.9781,5706.02232
650,Urban,2,35,17300.45,Not_Married,Nonbinary,False,6.275178,14,2,0,False,Month-to-month,True,False,None,True,False,False,False,False,False,False,False,False,Check,56.43572,79.97886,4726.723807
335,Rural,8,80,25324.77,Married,Male,True,9.380632,11,1,0,False,Month-to-month,True,False,DSL,True,False,True,True,True,True,True,True,False,Auto,61.70044,237.6549,6375.589567
63894,Suburban,0,74,70618.67,Married,Male,False,12.09357,9,1,0,False,Month-to-month,False,False,DSL,True,False,True,True,False,False,False,True,False,Auto,69.38376,152.4555,6426.704792
46904,Suburban,0,33,22295.17,Not_Married,Male,False,12.83245,13,0,0,False,Month-to-month,True,True,Fiber Optic,True,False,False,True,False,False,False,True,False,Auto,45.91919,169.9378,4149.794964
2723,Suburban,0,67,32672.77,Not_Married,Male,False,6.307844,17,1,0,False,Month-to-month,True,False,None,True,False,False,False,False,False,False,True,True,Auto,70.99616,114.9658,5999.083618
2649,Suburban,1,39,119599.4,Married,Male,False,4.876124,9,2,0,True,Month-to-month,True,False,Fiber Optic,True,False,True,True,True,False,False,True,False,Check,38.92029,184.9785,3747.78242
5192,Urban,0,32,52543.98,Not_Married,Male,False,5.086843,14,2,0,False,Two Year,True,True,Fiber Optic,True,True,True,True,False,True,True,False,True,Auto,63.88028,207.4673,5777.144351
2011,Urban,0,43,34471.13,Not_Married,Male,False,10.01693,9,0,0,False,One year,True,False,DSL,True,False,False,True,True,True,True,True,True,Auto,68.00942,235.1372,6692.362545
4522,Rural,5,25,39654.43,Married,Female,False,14.48531,19,1,1,False,Month-to-month,True,True,None,True,False,True,True,False,False,True,True,True,Auto,63.04815,200.1465,6023.971515
4941,Suburban,0,89,24220.94,Not_Married,Female,False,11.50669,11,0,0,False,Month-to-month,False,False,None,True,True,True,True,False,False,False,True,False,Auto,64.33856,172.4848,5540.302436
6823,Rural,0,65,52905.61,Not_Married,Male,False,5.818841,14,0,1,False,Month-to-month,False,True,DSL,True,True,False,False,False,False,True,False,False,Check,62.23314,149.9447,5773.964084
695,Suburban,4,76,47254.65,Not_Married,Female,False,8.342814,8,1,0,True,Month-to-month,True,False,None,True,True,False,True,False,False,False,True,True,Auto,59.14986,169.9671,5205.709911
18015,Urban,1,58,24040.95,Not_Married,Male,False,12.12826,10,0,0,False,One year,False,False,Fiber Optic,True,True,True,False,False,False,False,False,True,Auto,71.7825,147.4783,6111.281156
32259,Suburban,1,72,72654.19,Not_Married,Female,False,11.40682,12,3,0,False,One year,True,False,Fiber Optic,True,False,False,False,True,False,False,True,False,Auto,43.93445,159.965,3798.956979
472,Urban,7,28,58391.65,Not_Married,Female,False,10.14164,17,3,0,False,Two Year,True,False,None,True,True,False,True,False,False,True,False,False,Auto,68.97498,159.9642,6296.620487
861,Urban,3,52,10892.54,Married,Female,False,9.29496,10,0,1,True,Two Year,False,False,DSL,True,False,False,False,False,False,False,True,True,Auto,43.69919,127.4421,4235.170641
872,Suburban,0,89,22554.89,Married,Male,False,2.269867,13,1,0,False,Month-to-month,True,False,None,True,True,False,False,True,True,True,False,False,Auto,50.76631,162.5005,4431.684055
3050,Suburban,4,57,57497.76,Not_Married,Female,False,9.154572,14,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,True,False,True,True,True,Auto,36.98095,220.1323,3668.332806
279,Rural,2,38,57108.11,Not_Married,Male,False,11.07482,12,0,1,False,Month-to-month,True,False,None,True,False,False,True,True,True,False,True,False,Auto,54.8376,162.4937,5015.195312
8774,Urban,1,30,2468.7,Not_Married,Male,False,9.485819,14,2,0,False,Two Year,False,False,None,True,True,True,False,False,False,False,True,True,Check,64.08859,149.989,5732.340761
913,Suburban,1,22,17563.31,Not_Married,Male,False,11.36276,17,0,0,False,Month-to-month,True,False,None,True,True,False,False,False,True,False,False,False,Check,45.96907,124.9935,4043.335333
1104,Suburban,6,27,74305.5,Not_Married,Male,False,6.975482,14,0,0,True,One year,True,True,Fiber Optic,False,False,True,False,True,False,True,True,True,Check,48.04306,222.65,4856.923385
17334,Suburban,1,36,31962.04,Not_Married,Male,False,11.60075,9,2,1,False,Two Year,False,False,Fiber Optic,True,False,False,False,False,True,True,True,True,Auto,60.16674,220.1185,5510.855205
11237,Rural,1,85,146600.8,Not_Married,Female,False,15.991,12,1,1,False,Month-to-month,True,False,DSL,True,True,False,False,True,False,False,False,True,Auto,64.15463,137.4836,5738.897418
581,Rural,6,84,9275.55,Not_Married,Male,False,9.32007,11,1,2,False,One year,False,False,DSL,True,True,False,False,False,True,False,False,True,Check,41.72598,137.4698,4059.807666
2775,Urban,0,31,19683.44,Not_Married,Male,False,10.31058,13,3,0,False,Month-to-month,True,False,Fiber Optic,True,True,True,False,False,False,True,True,True,Check,53.86603,242.6326,5123.028136
5185,Suburban,2,82,18679.11,Not_Married,Male,False,6.584119,16,0,0,False,Month-to-month,False,True,Fiber Optic,True,False,True,False,False,True,False,True,True,Auto,63.96033,162.4689,5514.499448
1010,Rural,3,87,5043.14,Not_Married,Male,False,9.256176,17,2,0,False,Month-to-month,True,True,DSL,True,False,True,False,True,True,False,True,True,Check,58.34548,154.9919,5567.462774
27044,Suburban,3,75,17740.18,Not_Married,Male,False,18.1762,8,0,0,False,Month-to-month,False,True,Fiber Optic,False,True,False,False,True,False,False,True,True,Auto,59.46147,192.4705,5277.177679
32013,Rural,0,70,46656.47,Not_Married,Male,False,14.89582,8,1,0,False,Month-to-month,True,False,DSL,True,True,True,False,True,False,True,False,True,Auto,70.59181,164.9853,6602.811435
188,Rural,2,19,13240.53,Not_Married,Male,False,6.921566,12,0,0,False,One year,True,False,None,True,False,False,False,False,False,False,False,True,Auto,55.62538,79.97886,4798.898882
220,Rural,1,77,42679.8,Not_Married,Female,False,6.950896,13,0,0,False,Two Year,False,False,Fiber Optic,True,True,True,False,False,False,True,True,True,Auto,54.06613,242.6326,4972.337033
3814,Rural,3,80,14009.63,Not_Married,Female,False,10.37611,12,0,0,False,One year,False,True,DSL,True,True,False,True,False,False,False,True,False,Auto,60.98195,182.4433,5725.421883
3353,Suburban,1,70,52171.43,Not_Married,Female,False,11.06332,14,1,0,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,False,True,True,True,False,Check,51.53345,220.1185,4644.934479
35317,Rural,0,33,32076.79,Married,Male,False,8.016783,10,1,0,False,One year,False,False,Fiber Optic,True,False,False,False,True,True,False,True,False,Check,64.48611,172.4742,5666.607489
464,Suburban,2,54,27479.16,Not_Married,Male,False,8.238358,14,0,1,False,Month-to-month,True,False,DSL,True,False,True,False,True,False,True,False,True,Auto,65.63056,132.4798,6238.373858
2240,Suburban,3,23,37542.28,Not_Married,Female,False,10.67482,10,2,0,False,Two Year,True,False,DSL,True,True,False,False,True,False,False,True,False,Auto,51.53674,172.4705,5129.540139
41,Suburban,4,58,5026.38,Married,Male,True,12.23929,15,0,1,False,Month-to-month,True,False,None,True,False,True,False,False,True,False,True,False,Check,48.76309,129.9926,4409.527019
4204,Urban,2,41,23024.38,Married,Female,False,11.86028,10,0,0,False,One year,False,True,DSL,True,True,False,False,False,False,True,True,True,Auto,71.02583,220.1149,6849.08497
15326,Suburban,1,55,93186.26,Not_Married,Female,False,8.332958,10,2,1,True,Two Year,True,False,None,True,False,False,False,True,False,True,False,True,Check,47.52483,117.4858,4185.014737
3216,Rural,4,59,61395.66,Not_Married,Female,False,11.51296,17,1,0,True,Month-to-month,True,True,DSL,True,False,False,False,False,False,True,False,False,Auto,68.03642,117.4392,6273.278412
6172,Urban,4,80,53563.03,Not_Married,Female,False,12.29361,9,1,0,False,Two Year,False,False,Fiber Optic,True,True,False,True,False,False,True,True,False,Auto,63.37764,262.6106,5836.607029
1706,Rural,0,84,27123.66,Not_Married,Female,False,12.32696,13,1,0,True,Month-to-month,True,True,None,True,False,True,True,True,True,False,True,True,Check,69.36684,165.0113,5986.22023
657,Suburban,1,60,17595.42,Not_Married,Male,False,8.974128,12,0,0,False,Two Year,True,False,None,True,False,False,False,True,False,True,True,False,Auto,64.91577,187.656,5902.115401
10586,Rural,7,24,6695.49,Not_Married,Female,False,10.96135,7,1,0,False,Two Year,False,False,Fiber Optic,True,True,False,False,False,True,False,False,True,Auto,60.74742,157.4698,5350.10612
136,Suburban,4,61,34411.1,Not_Married,Female,False,12.81844,13,2,1,False,Two Year,True,True,Fiber Optic,True,False,True,True,False,False,False,False,True,Check,65.25348,137.4686,5598.578895
105,Rural,2,68,25568.0,Not_Married,Male,False,11.3868,5,1,0,False,Two Year,False,True,DSL,True,True,True,True,True,False,False,True,False,Auto,60.80126,197.484,5961.810975
27476,Urban,2,49,73309.86,Not_Married,Male,False,10.56199,14,2,0,False,Month-to-month,False,False,DSL,True,True,True,False,False,True,True,True,True,Auto,55.75197,235.1417,5697.928731
591,Urban,1,71,25190.07,Not_Married,Male,False,16.01645,8,1,2,False,Two Year,False,True,Fiber Optic,True,False,False,True,True,False,False,True,True,Auto,61.23692,182.4608,5396.238934
25752,Urban,5,32,22117.1,Not_Married,Male,False,6.468919,12,3,0,True,One year,False,True,None,True,False,True,False,True,False,True,True,True,Check,42.93116,190.1737,4390.887942
1349,Suburban,0,58,24526.83,Not_Married,Female,False,8.112139,9,1,0,False,Two Year,True,True,Fiber Optic,True,False,False,True,True,False,True,True,True,Auto,64.76289,242.6281,5912.297497
9298,Rural,1,35,52337.71,Not_Married,Female,False,14.25864,10,0,0,False,Month-to-month,False,False,Fiber Optic,True,True,True,False,False,False,False,True,False,Check,63.70616,182.4653,5602.325929
24494,Suburban,0,31,80309.69,Not_Married,Female,False,12.1242,11,0,1,False,One year,True,False,None,True,True,False,False,False,False,False,False,True,Auto,66.74044,112.4844,5598.395048
44300,Suburban,1,43,89970.37,Not_Married,Female,True,11.44246,9,1,1,False,Month-to-month,True,True,DSL,True,True,True,False,True,False,True,True,True,Auto,43.69814,235.1555,4732.920025
2098,Rural,1,19,36574.47,Not_Married,Male,False,9.897425,19,1,0,True,Month-to-month,True,False,Fiber Optic,True,True,False,True,True,True,False,False,True,Auto,55.89461,192.4885,5045.584915
7281,Rural,0,53,31894.71,Not_Married,Male,False,8.29404,16,1,1,False,Two Year,True,False,DSL,True,True,False,True,False,True,True,False,False,Auto,61.2082,184.9496,5827.639737
22929,Suburban,2,41,27472.28,Not_Married,Female,False,6.391658,10,0,0,False,Two Year,False,True,None,True,True,False,False,False,True,False,False,True,Auto,67.75127,124.9935,5714.326706
52,Rural,0,50,39651.69,Not_Married,Female,False,11.87438,12,2,0,False,Two Year,False,False,Fiber Optic,True,False,False,False,True,False,False,True,False,Auto,67.11199,159.965,5739.420369
6079,Rural,1,77,4489.66,Not_Married,Male,False,11.84221,15,1,0,False,Month-to-month,True,False,DSL,True,True,False,True,False,False,False,False,False,Auto,55.18746,147.4564,5121.506186
785,Suburban,7,56,42789.24,Not_Married,Female,False,8.91884,15,2,1,False,Two Year,False,False,DSL,True,False,True,True,True,False,False,True,False,Auto,71.97435,164.9785,6916.339606
312,Suburban,2,55,23279.78,Married,Female,False,10.37357,15,0,1,False,One year,False,False,Fiber Optic,True,True,False,True,True,True,True,True,False,Check,41.67396,287.6427,4168.120303
179,Suburban,0,27,29353.41,Not_Married,Male,False,7.662668,11,1,0,False,One year,False,False,DSL,True,False,False,True,False,False,True,False,True,Check,68.55339,139.9349,6438.459484
12954,Rural,1,68,35741.44,Not_Married,Male,False,7.626861,11,0,0,True,Two Year,True,False,None,True,False,False,True,True,False,False,True,True,Check,61.13096,149.9845,5397.392962
880,Rural,1,61,32502.96,Not_Married,Female,False,10.03188,12,1,2,False,Month-to-month,True,True,DSL,True,False,False,False,False,False,True,False,True,Auto,68.41538,117.4392,6205.418228
7780,Rural,4,37,26887.33,Not_Married,Male,False,11.00147,9,0,0,False,Two Year,True,False,Fiber Optic,True,True,False,True,True,True,True,True,False,Auto,66.23131,287.6427,6347.9348
29,Urban,1,23,53640.47,Not_Married,Female,False,10.44139,13,2,0,False,Month-to-month,True,False,Fiber Optic,True,True,True,True,True,False,False,True,True,Auto,59.64391,217.484,5487.953653
984,Suburban,8,33,94258.71,Not_Married,Male,False,13.33174,9,2,0,False,One year,False,False,None,True,True,False,True,True,True,True,True,True,Check,67.39064,255.1665,6579.180799
913,Rural,3,88,30836.33,Married,Male,False,7.908562,11,2,1,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,True,True,False,False,False,Auto,70.17136,137.4872,5884.793295
963,Urban,0,74,164529.0,Not_Married,Male,True,13.85993,15,2,0,False,Month-to-month,True,False,Fiber Optic,True,False,True,True,True,False,True,True,False,Auto,62.99453,245.1457,5837.201318
395,Suburban,1,25,43088.83,Not_Married,Female,False,10.699,12,1,1,False,One year,False,False,Fiber Optic,True,True,True,False,False,False,True,True,False,Auto,56.26037,242.6326,5322.61702
1106,Suburban,2,68,14038.55,Not_Married,Female,False,15.92998,12,0,0,True,Two Year,True,False,DSL,True,False,False,False,True,False,False,False,False,Auto,46.66033,104.9781,4320.023398
174,Rural,4,83,13285.84,Married,Female,False,10.42544,11,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,True,True,True,False,False,True,True,Auto,69.06894,184.9785,6083.905265
12531,Rural,1,62,6759.91,Not_Married,Female,False,15.28653,11,2,1,False,Month-to-month,True,False,Fiber Optic,False,True,False,False,False,False,True,True,False,Auto,68.45528,240.1149,6125.329205
3300,Suburban,3,20,40074.01,Married,Male,False,16.68122,12,1,0,False,Two Year,True,False,DSL,True,False,False,True,True,True,True,True,True,Auto,65.05265,235.1372,6617.854017
4776,Rural,0,23,6820.51,Not_Married,Female,False,10.93998,10,2,1,False,Month-to-month,True,False,DSL,True,True,False,False,False,False,True,False,True,Auto,64.48112,149.9447,6048.807482
4206,Rural,2,76,114044.9,Not_Married,Female,False,12.40842,11,0,0,False,One year,False,True,None,True,False,True,False,False,True,True,False,True,Auto,69.45823,119.9897,5938.504348
2357,Urban,2,55,22716.52,Not_Married,Female,False,12.66535,9,0,1,False,Month-to-month,True,True,None,True,False,False,False,True,True,False,True,False,Check,71.24754,139.9979,6127.777658
22294,Urban,1,58,52797.42,Not_Married,Male,True,17.67735,6,0,0,False,Two Year,False,True,DSL,True,True,False,True,True,True,True,True,True,Auto,62.69829,267.6427,6310.736148
44759,Urban,0,84,17260.93,Not_Married,Female,False,10.47784,12,0,1,False,Month-to-month,True,False,None,True,True,False,True,True,False,False,False,True,Auto,38.58318,147.5031,3296.618156
924,Urban,2,77,62292.07,Married,Male,False,3.406276,17,2,0,False,One year,True,True,DSL,True,False,False,True,False,True,True,False,True,Auto,62.71436,152.4441,5861.982807
