,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
3874,0,3,88,4196.99,3,1,8.949569,12,1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,3,11.09994,147.4421,1114.819074,4,3,3,4,2,3,4,5,No
399,1,1,48,37096.85,1,0,7.951590644,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1.665591776,112.455141,169.3992798,4,4,4,6,1,5,5,6,No
7652,1,1,34,27296.2,3,1,14.24573,12,0,1,0,0,0,0,2,1,0,0,1,0,1,1,0,1,0,59.84496,139.9678,5323.572726,6,4,5,1,5,2,3,4,No
1179,0,0,63,3998.85,2,1,12.47176454,11,2,0,0,1,0,0,2,1,0,0,1,1,0,1,0,0,3,8.509499576,139.981577,1072.213221,3,2,3,4,5,3,2,3,No
6876,2,2,54,19694.03,4,1,12.43606,11,2,0,0,2,1,1,1,1,1,0,1,1,0,0,1,1,1,58.19535,214.9663,5305.491342,3,3,1,3,5,2,3,3,No
2670,0,1,56,83923.73,0,0,11.80835,12,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,2,15.06815,119.9897,1516.686884,5,6,5,6,2,5,4,5,Yes
1276,2,0,55,46854.5,4,1,10.51853461,12,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,1,3,15.97494301,159.979358,2035.008705,3,3,3,3,4,2,4,4,No
6043,1,4,47,57748.04,4,1,14.24673,13,2,0,1,2,0,1,1,1,1,1,0,0,0,1,1,1,3,66.69757,242.6326,6245.097339,4,5,5,2,6,3,3,5,No
2990,1,4,67,123891.9,2,1,11.74163,8,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,9.25677,174.9755,1318.670361,3,3,4,5,4,3,1,5,No
687,1,3,74,18326.88,3,0,9.479801512,20,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,9.428767036,232.641455,1328.568048,4,4,3,4,3,3,3,5,Yes
4801,1,1,48,76333.6,4,0,11.52986,12,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,2,8.696148,172.4705,1475.739164,3,3,5,2,4,4,5,4,Yes
1521,1,2,68,37911.51,2,1,9.203214554,12,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1.19808324,114.972827,253.7938252,4,2,3,5,3,5,5,3,No
4305,1,4,77,10744.48,0,1,13.3429,18,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,20.10599,187.6094,2595.464531,4,5,3,2,3,3,4,3,Yes
7888,0,0,41,28238.85,0,1,6.940518,11,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,62.55541,147.4564,5812.466707,4,2,2,3,4,1,2,3,No
3610,2,2,48,67258.0,3,0,10.36244,14,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,2,11.18714,192.4885,1235.76897,2,2,2,4,2,5,4,6,Yes
1088,0,8,38,11354.23,3,1,9.586595428,18,1,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,2,18.73450543,190.12704,2809.296787,3,4,4,3,4,2,3,2,No
3826,1,4,65,31243.64,0,0,7.397173,9,2,2,1,0,1,0,2,1,1,1,0,0,0,0,1,1,1,17.78769,149.989,1833.860705,4,5,5,6,2,5,5,5,No
6035,0,8,18,29377.52,2,0,9.969352,14,4,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,42.05546,157.4698,3868.983397,6,6,5,4,2,6,4,4,No
4220,0,6,30,31817.36,0,0,11.48473,11,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,2,1.923729,149.9778,577.0059283,3,1,3,4,4,3,4,5,No
7264,1,4,21,17870.91,3,1,16.15372,9,0,1,0,2,1,1,1,1,1,1,1,0,1,1,0,1,2,54.23655,207.4673,5146.161642,5,5,4,3,2,4,6,4,No
4094,0,7,29,86449.72,1,1,10.15265,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.951276,112.4551,849.8471125,3,4,3,4,5,2,4,4,No
2649,0,10,20,30767.83,2,0,11.6043,12,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,16.93329,179.9476,2020.896358,3,2,3,5,3,3,1,2,No
4471,0,1,62,67129.6,2,0,12.25073,8,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,2,8.157412,149.9915,909.7634001,3,3,3,4,3,5,4,5,No
5699,1,1,75,33366.03,2,0,11.59798,9,1,1,0,2,0,1,2,1,0,0,0,1,0,1,0,0,2,67.40482,117.4858,5748.365703,4,4,4,4,3,5,4,4,No
6854,2,2,65,45511.46,3,0,5.256583,9,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,2,68.16632,159.965,5838.199467,6,5,5,5,4,3,4,3,No
7503,2,5,41,46231.66,3,0,15.29874,15,1,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,1,50.7426,207.6386,4865.980872,3,4,3,4,4,3,5,3,Yes
1593,1,2,67,80127.15,4,0,7.583881177,16,0,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,3,16.52190477,152.466002,1630.52375,4,3,4,3,4,2,3,3,No
7065,0,1,81,42859.18,2,0,3.590889,13,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,71.34241,207.4974,6166.675945,4,4,4,1,5,3,5,3,No
9892,1,0,89,73006.74,0,1,9.808694,12,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,2,66.82584,245.147,6422.525635,4,4,3,6,4,4,4,5,Yes
1489,0,3,64,48413.98,0,0,13.47305526,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11.32483244,149.937833,1637.132389,3,4,2,3,4,3,3,2,No
7641,0,2,47,8244.17,2,1,2.482674,17,0,0,0,2,0,0,2,0,0,1,0,1,0,1,0,1,3,61.77813,120.0035,5532.170372,3,4,4,4,3,6,5,3,No
1201,2,9,57,32810.46,1,0,15.17990976,7,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1.43538042,79.978861,367.3059091,5,5,5,2,5,4,3,3,No
4359,0,2,89,63155.68,4,0,8.52773,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,9.975367,172.4705,1476.916161,4,4,4,4,2,4,3,4,Yes
5094,2,0,47,42429.53,4,0,11.43603,12,2,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,61.57078,225.1457,6175.505483,3,3,4,3,4,4,2,3,No
3324,0,2,49,3834.42,4,0,11.76045,17,1,3,0,2,0,0,0,1,1,0,1,1,1,0,1,1,2,17.54953,207.4754,2326.985753,3,3,4,5,2,5,6,5,No
9426,0,3,84,53439.45,0,1,9.454309,10,2,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,2,43.40702,104.9923,3784.619457,4,5,5,2,5,3,3,4,No
3833,1,2,23,8936.02,4,0,5.771475,16,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,3,7.413447,257.6549,1469.056257,3,3,2,3,2,4,4,3,Yes
9670,2,1,19,56177.48,1,0,10.83731,14,0,2,1,0,1,0,2,1,0,0,1,1,0,0,0,1,1,57.20402,114.9976,4994.314339,3,2,4,5,4,2,3,4,No
5630,2,1,21,23794.39,1,1,9.368647,15,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,2,60.15898,174.9755,5547.950501,2,3,3,3,2,4,3,2,No
7138,2,1,30,35515.33,4,1,11.93453,16,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,1,2,57.96945,159.965,5168.943477,3,3,3,4,5,1,3,3,No
305,1,4,80,9450.84,3,1,9.53003591,16,1,1,0,0,0,1,2,1,1,0,0,0,0,1,0,1,2,3.834727471,137.468388,649.3891796,4,4,4,3,4,3,2,4,Yes
9804,1,7,83,11084.4,4,1,5.724732,11,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,66.16906,182.4676,5924.59411,5,5,5,3,2,4,4,3,No
8281,0,4,30,51460.33,1,0,9.604057,16,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,56.7613,107.4958,5409.035513,2,2,2,3,3,2,4,4,No
1684,2,1,58,45101.92,1,1,3.423741645,9,2,1,0,2,0,0,0,1,0,1,1,1,1,0,0,1,0,7.355635728,142.500692,1357.285615,3,3,3,3,6,2,2,2,No
7688,0,1,58,20514.4,3,0,10.41502,10,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,3,54.26571,164.9785,5274.06662,2,3,3,3,3,4,2,4,No
1355,0,4,33,6878.84,3,0,8.61275076,11,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,3,18.88610542,82.496547,1797.14783,2,3,5,2,3,2,4,2,No
1629,0,2,29,9514.35,0,1,6.977990294,12,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,4.882004458,127.474951,772.3133729,5,4,4,1,5,3,3,3,No
3162,0,3,87,36947.65,1,1,11.08684,6,1,0,0,2,0,0,2,1,0,1,0,0,0,1,0,1,3,1.481645,107.4806,406.0999161,4,4,4,4,3,4,5,3,No
5522,1,3,81,29516.52,2,1,4.071444,11,1,2,1,2,1,0,0,0,0,0,0,1,1,0,0,0,2,67.11808,117.4872,6071.058616,3,4,3,3,4,4,3,3,No
9860,0,8,30,12353.8,1,1,11.9302,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,61.78348,159.965,5696.949378,4,4,4,4,1,4,6,4,No
8114,1,1,46,20327.16,0,1,11.27511,13,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53.79108,112.4551,4529.292662,4,4,4,3,3,4,4,3,No
6888,2,7,62,38449.96,4,0,13.199,13,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,3,60.4093,242.6281,5757.952045,2,3,2,2,4,4,3,2,No
252,0,0,72,27235.54,4,0,9.321265424,14,0,0,0,0,0,0,2,1,0,0,1,1,0,1,1,0,0,15.28108311,210.151777,1811.964373,4,4,2,4,5,3,3,6,Yes
6958,2,0,77,81600.16,4,0,10.93666,10,1,0,0,2,0,1,0,1,0,1,0,1,0,1,1,0,0,42.31348,202.65,4405.254802,4,4,3,3,3,4,3,3,No
674,2,4,68,60317.8,4,0,9.271105349,14,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,3.525858481,159.983006,532.0660282,4,5,4,2,5,2,4,4,Yes
7200,1,4,50,25024.22,2,0,7.815643,9,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,49.40819,162.4833,4826.083597,3,3,4,4,4,3,3,3,No
1814,2,0,39,47285.08,0,1,13.7342759,14,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,9.705809585,152.510442,1559.323963,2,3,3,2,5,2,2,3,No
4239,2,1,43,50673.99,2,1,10.14014,12,0,0,0,2,1,0,2,1,1,1,1,0,0,0,0,0,2,8.361438,137.4978,1057.86587,3,3,1,2,4,4,5,3,No
3788,0,0,87,62496.87,0,1,11.76887,8,2,0,0,1,1,0,2,1,0,0,0,1,0,1,0,0,3,1.361282,117.4858,313.8263132,4,4,4,4,3,3,3,3,No
7064,1,0,88,105739.9,3,0,12.27912,11,0,0,0,2,0,0,1,1,1,0,1,0,0,1,0,1,0,38.47721,192.4404,3385.487772,3,3,1,4,3,5,5,3,No
4835,0,3,19,28022.35,4,0,14.58334,14,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,2,13.11297,207.4673,1705.302867,4,5,4,3,5,4,3,3,Yes
3373,0,0,38,26986.49,3,1,11.34716,15,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,11.59206,127.4783,1627.688937,3,3,4,4,4,4,3,6,Yes
3206,1,0,21,21294.79,1,0,14.88825,15,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,10.49454,174.9919,1274.915029,3,3,4,4,3,4,4,4,No
3691,1,0,48,41250.17,0,1,10.2122,9,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,5.848803,182.447,821.6574124,4,5,5,3,4,4,3,3,No
3560,0,3,27,138122.3,4,1,11.47772,19,0,0,0,2,0,0,1,1,1,0,1,0,0,1,0,1,2,11.32383,192.4404,1500.00368,4,3,3,4,4,5,4,5,No
8010,0,1,25,37513.71,0,0,8.746045,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,69.22361,127.4421,6353.540649,3,3,2,3,5,3,4,2,No
8245,2,0,71,43468.48,4,0,7.563689,17,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,45.93241,232.6378,4718.201931,3,3,3,5,2,5,6,3,No
3542,1,0,78,36032.27,4,0,15.20869,7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,13.25623,127.4421,1563.141746,5,5,4,5,2,6,4,5,No
7286,2,2,86,41998.76,4,0,10.70391,9,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,3,46.21777,192.4705,4042.881848,4,4,3,4,3,5,5,4,No
8577,2,0,80,48733.51,2,0,9.354732,15,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,70.68543,152.466,5964.374183,4,4,3,5,3,5,4,3,No
2503,1,2,75,14741.19,2,0,7.832718,10,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,19.14656,169.9447,1811.777309,3,3,3,4,3,4,3,4,No
2748,2,1,27,34162.04,4,0,5.57327,10,0,1,0,2,0,0,1,1,0,0,1,0,0,1,1,1,1,8.295192,230.1051,1332.732935,4,4,4,3,4,2,3,4,No
9758,1,0,87,113392.5,4,0,11.93872,14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,66.53731,134.9509,5420.186868,3,3,2,4,3,2,3,4,No
3273,1,1,81,17555.47,0,1,7.096983,14,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,3,10.70349,184.9715,1196.094746,4,5,4,5,3,5,3,3,No
7635,2,3,62,80719.57,0,1,11.06909,5,2,1,0,0,0,0,2,1,0,0,1,1,0,1,1,0,2,36.82387,210.1518,3749.327724,2,4,4,3,6,2,3,4,Yes
6890,0,1,33,43012.79,4,0,8.915991,13,4,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,68.32356,192.4567,5916.34346,3,4,2,2,5,4,3,3,No
4984,0,3,71,12377.36,0,1,6.157922,13,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,9.309073,127.4783,1424.784732,4,4,4,3,4,3,4,3,No
8690,2,0,30,37631.87,1,0,9.014063,15,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,66.54637,152.4555,6256.189224,2,3,2,4,3,2,5,4,No
2499,0,3,81,8137.46,0,0,13.14319,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,2.301772,222.6281,1224.80823,4,3,4,3,5,3,3,4,Yes
7805,0,3,47,11319.52,0,0,11.21614,10,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,47.11262,172.4404,4733.327376,3,2,1,3,4,3,4,3,Yes
692,1,0,77,53562.86,0,0,8.936042397,11,2,0,0,2,0,1,1,1,0,1,0,1,0,1,0,0,1,18.92157073,152.479779,1813.614194,3,3,3,5,3,5,3,4,No
8059,2,6,79,24023.55,4,0,8.588839,12,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,62.4919,139.965,5863.981501,6,4,4,2,4,4,3,3,No
8204,2,1,53,26921.3,4,0,9.831078,9,2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,55.15311,222.6326,5553.582983,4,4,1,4,2,4,5,5,Yes
8415,1,2,82,18679.11,2,1,6.584119,16,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,2,63.96033,162.4689,5514.499448,4,3,3,3,3,3,4,3,No
7793,1,3,84,4850.34,4,0,7.233971,13,0,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,47.56294,152.466,4149.007278,2,5,4,2,4,2,2,3,No
6110,1,1,49,39126.86,4,0,9.850163,9,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,67.15389,114.9658,5691.770997,3,3,3,3,5,3,4,3,No
4449,2,3,62,32383.92,0,1,13.74408,6,2,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,3.033312,162.4689,618.6284163,4,4,3,5,1,6,5,5,Yes
2913,2,3,73,79117.6,1,1,11.14249,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.457741,92.45514,709.6900125,5,4,5,4,4,4,4,4,Yes
1918,2,2,49,53320.93,3,0,9.991096674,11,2,2,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,15.54170472,162.467607,2100.288363,3,5,4,4,2,5,4,3,No
2235,0,4,32,25712.78,2,0,7.390473,11,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,18.5303,220.1185,2157.669912,4,4,2,5,2,3,4,3,No
3096,0,1,62,50382.25,2,2,11.54934,11,0,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,2,11.34636,105.011,1002.360533,3,3,3,5,2,4,3,4,No
5007,2,4,78,21637.87,3,1,8.405153,10,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,70.51996,139.9568,6123.243244,5,4,4,2,3,4,3,3,No
6526,2,2,84,9970.03,2,1,9.405326,8,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,45.30473,149.9778,3913.652398,4,3,4,5,4,3,6,3,No
860,2,3,61,32389.5,2,0,10.67064745,14,2,2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,3,5.028564472,149.959755,698.7845202,4,4,4,4,3,5,4,2,No
2068,1,0,42,47320.46,0,0,8.202699,6,4,1,0,2,0,0,1,1,1,1,0,0,0,1,0,1,1,2.402087,172.4624,561.6005724,4,4,4,5,2,3,6,4,No
9250,1,0,63,14944.48,3,0,11.63792,9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,62.67099,169.9378,5341.756379,5,4,4,2,5,3,4,4,No
9335,0,0,75,52626.1,2,0,10.84557,15,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,68.95831,152.466,5839.250864,4,3,4,4,6,3,3,3,No
7328,1,0,42,24137.89,1,1,6.390988,6,2,0,0,0,1,0,2,1,1,0,1,0,0,1,1,0,0,56.26118,230.1344,5302.002755,3,3,2,3,2,3,3,4,Yes
3227,2,0,87,29161.81,4,1,10.51882,12,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,15.53401,144.9607,1301.332682,2,3,4,5,3,4,4,5,No
9539,1,1,42,11472.98,4,2,8.031817,13,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,66.68553,139.9568,5748.620529,3,3,4,4,2,3,3,3,No
1838,2,0,25,27130.52,2,1,11.12796555,12,2,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,18.00704355,194.974431,1946.450068,5,4,4,2,3,4,4,5,Yes
3807,1,0,83,52962.98,4,1,10.77601,10,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,9.147346,102.4746,813.1772502,2,2,2,3,3,3,3,3,No
9937,2,1,65,78958.46,1,0,6.236533,12,2,1,0,1,0,1,2,1,0,1,0,0,0,0,1,1,3,57.20149,117.4835,4899.037694,3,3,2,3,3,2,3,4,No
96,0,0,83,54466.33,1,0,8.834079073,17,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,6.796299371,124.97808,529.40733,4,4,4,3,2,4,3,4,No
6185,0,2,51,7391.15,3,0,5.76336,11,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,2,62.54758,220.1185,5640.487005,5,4,4,5,3,5,4,4,No
4944,0,3,61,25480.46,2,1,14.93812,9,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,2,4.197945,112.4844,550.0787433,3,4,4,3,3,4,5,4,No
527,0,1,48,26695.46,3,1,19.07180624,10,1,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,3,2.084396413,235.137219,1304.999684,5,5,3,4,4,4,3,3,Yes
628,2,0,18,37860.79,1,0,12.13559132,7,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,2,3.905351198,197.48762,838.8374504,4,4,3,4,3,4,4,6,No
1670,1,3,43,38369.68,1,0,6.832060399,10,4,0,0,2,0,0,2,0,1,1,1,1,0,1,0,0,3,11.72200614,175.004777,1593.466069,2,3,2,2,4,3,4,3,No
1560,0,0,63,65095.99,0,0,15.40380196,16,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,9.267785326,157.469817,788.6164497,2,2,3,4,3,2,3,3,No
3243,2,3,72,36209.68,1,1,10.02146,13,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1.201284,147.4738,375.6589979,5,4,4,3,3,5,3,4,No
9835,1,3,80,69312.38,2,0,7.77294,13,2,0,1,0,0,1,2,1,0,1,0,0,0,1,0,1,2,54.81081,107.4806,4751.67301,3,4,5,5,1,5,4,3,No
2238,0,0,44,18086.0,2,1,12.92213,9,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,3,25.26752,159.983,2351.365618,2,3,3,4,4,3,3,3,No
6675,1,0,29,69086.32,1,0,18.1533,13,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,3,60.01564,187.4811,5917.583628,3,3,3,3,4,4,4,4,No
490,2,2,68,4102.64,3,1,13.71586929,13,2,1,0,0,0,0,2,0,0,1,0,1,0,0,1,1,2,2.012075635,130.006414,565.3167155,4,4,3,3,3,4,4,3,Yes
4218,2,0,30,39034.91,1,1,16.34933,12,3,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,2,2.106961,149.9621,561.8079362,3,1,1,4,4,3,3,4,No
9658,2,1,75,29603.81,2,1,12.73152,12,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,2,58.20314,207.6094,5217.771684,4,3,3,4,3,4,4,4,No
1304,2,0,87,4523.8,0,1,13.69110294,11,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,15.59096202,127.473844,1826.678884,4,3,3,3,5,3,2,2,No
5391,2,0,42,94042.03,0,1,12.10338,9,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,67.94385,232.6415,6182.78427,5,4,4,4,5,5,4,3,No
3761,2,1,72,73952.76,4,1,15.99328,10,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,12.80172,182.4676,1403.146012,2,2,3,3,4,3,3,4,No
3073,0,0,28,45888.26,3,1,18.19254,9,1,0,0,2,0,0,1,1,0,1,1,0,0,1,0,1,0,9.858242,162.4526,1287.535911,2,3,3,2,4,2,2,3,No
4011,1,3,52,19839.57,1,0,11.26452,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,5.107455,129.9483,1113.503645,3,3,4,4,4,3,4,3,No
7941,1,1,37,11320.55,0,0,9.650912,9,0,2,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,62.20392,174.9768,5936.572086,3,4,4,2,5,3,4,3,No
148,0,1,47,35302.52,3,1,14.01485542,16,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,11.73724209,262.610632,1668.199119,2,3,2,4,4,3,2,2,Yes
2358,1,1,23,116086.2,0,0,11.98003,16,1,0,1,2,0,1,1,1,0,0,1,0,1,1,0,0,0,2.477945,172.4441,612.0541917,3,3,3,3,3,4,3,4,No
8895,0,1,29,40412.56,2,0,8.671001,14,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,3,67.15929,245.1283,6710.02165,3,3,3,2,4,3,4,2,No
7764,2,1,45,28431.85,2,0,9.441826,11,1,0,0,2,1,0,2,1,0,1,1,0,0,0,0,1,2,67.78586,104.9923,5766.181037,4,4,4,3,3,3,5,3,No
9123,1,0,38,22649.13,4,1,12.02212,12,1,0,1,2,0,1,0,1,1,1,1,1,0,1,0,1,2,64.63082,187.4811,6313.28774,3,3,3,5,3,3,5,4,No
8871,0,6,65,42242.38,0,1,7.01939,12,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,3,65.87966,222.6326,6594.127635,6,5,5,5,3,6,5,4,No
6009,0,0,65,9001.05,1,1,9.924069,13,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,3,64.81359,220.1149,6246.864694,2,2,2,6,1,4,4,5,Yes
9128,1,3,33,3966.98,4,0,10.21363,14,3,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,62.46483,232.6228,5888.376817,4,5,3,3,2,4,4,3,No
3674,1,2,72,52531.68,4,0,4.033514,13,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,11.30129,112.4844,982.9761431,3,2,4,3,3,4,3,4,No
7854,0,2,43,42589.53,4,1,5.287479,14,1,0,0,2,0,1,2,1,0,0,1,0,0,1,1,1,2,58.97078,197.6288,5510.361577,2,2,3,4,4,4,4,3,No
8537,0,1,75,27106.57,0,0,10.34783,8,1,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,3,59.56187,137.4684,5092.536093,3,3,2,3,4,3,2,3,No
3432,1,4,55,11204.06,1,0,11.84623,12,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,1,2,9.204657,142.4713,1555.314176,5,4,4,3,3,4,4,2,No
9500,2,0,37,72185.15,1,0,5.15128,11,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,70.41272,172.4441,6101.79747,2,2,3,3,5,2,1,3,No
8094,1,3,76,41753.09,1,1,7.838764,18,2,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,67.21909,265.1283,6255.953775,1,2,2,4,2,3,4,1,No
4440,1,0,42,26577.44,0,1,11.78952,13,1,2,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,14.47965,192.4404,1617.050793,5,5,2,5,1,5,4,4,No
4549,0,1,79,69833.88,1,0,8.989878,6,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,5.628186,182.447,650.4414677,1,2,2,4,3,3,2,2,Yes
8048,1,2,42,33146.51,4,0,8.646262,14,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,3,56.53633,114.9838,4814.158709,4,4,4,2,4,4,4,3,No
146,0,1,74,48715.53,0,2,11.9664542,17,1,0,0,2,1,1,2,1,0,0,1,0,1,1,1,1,3,3.180102025,210.138,724.7803356,2,2,3,4,2,2,3,2,Yes
2544,1,0,62,10072.69,4,1,12.96774,12,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,3,22.73656,182.497,2227.799509,3,4,2,3,3,4,4,5,No
5556,2,0,70,32332.63,2,1,11.82086,15,4,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,51.17826,112.4551,4205.731492,4,4,4,3,3,4,4,4,No
2010,2,4,70,10305.73,0,0,9.749636,13,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,9.390135,162.4608,1574.866243,4,3,5,4,2,4,5,3,Yes
1260,0,0,54,38513.67,4,1,11.93951737,10,2,0,0,0,1,1,2,1,0,1,1,1,0,1,0,1,2,8.16762508,142.499263,1148.911745,4,4,4,4,3,2,1,5,Yes
4403,2,1,48,8874.14,1,1,7.749421,14,1,0,0,2,1,0,1,1,1,0,1,1,0,0,0,0,2,8.547698,179.9794,1066.677081,5,5,4,4,5,4,3,5,No
6451,0,0,66,6096.89,4,0,7.744646,10,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,3,70.71967,172.4404,6512.990012,3,3,4,4,4,4,4,3,No
